Record_ID,State,District,Crop,Season,Year,Soil_Type,N_kg_ha,P_kg_ha,K_kg_ha,pH
1309,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,141,33,40,7.6
1310,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,105,54,41,7.36
1311,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,23,1,7,4.84
1312,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,21,10,12,5.23
1313,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,148,51,39,7.17
1314,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,55,51,44,6.74
1315,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,76,33,28,6.62
1316,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,57,42,55,7.22
1317,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,121,74,46,6.97
1318,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,106,57,53,7.66
1319,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,108,29,22,6.99
1320,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,110,51,45,7.38
1321,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,142,65,30,7.54
1322,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,112,40,64,7.26
1323,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,99,40,27,7.6
1324,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,86,32,41,7.75
1325,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,0,7,11,4.85
1326,Punjab,Patiala,Rice,Kharif,2022,Alluvial,22,12,11,4.06
1327,Punjab,Patiala,Maize,Kharif,2022,Alluvial,96,41,30,7.49
1328,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,52,37,45,7.16
1329,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,130,54,41,7.79
1330,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,100,36,58,7.32
1331,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,126,36,33,7.67
1332,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,91,28,36,6.7
1333,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,0,8,1,4.91
1334,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,112,41,58,6.81
1335,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,86,35,33,7.09
1336,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,70,37,37,6.93
1337,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,99,52,36,6.33
1338,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,91,40,49,6.25
1339,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,66,40,15,6.73
1340,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,77,33,57,6.4
1341,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,144,61,28,6.05
1342,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,119,46,32,5.92
1343,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,95,27,26,7.01
1344,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,84,29,34,5.95
1345,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,121,64,36,7.5
1346,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,89,54,38,8.0
1347,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,26,15,9,5.13
1348,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,61,33,32,7.78
1349,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,95,54,53,7.38
1350,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,57,50,58,7.3
1351,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,85,39,25,7.33
1352,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,57,54,33,7.6
1353,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,122,60,52,6.58
1354,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,105,56,35,6.45
1355,Tamil Nadu,Thanjavur,Maize,Kharif,2022,Red Loam,100,48,44,6.62
1356,Tamil Nadu,Thanjavur,Cotton,Kharif,2022,Red Loam,70,35,28,6.47
1357,Andhra Pradesh,Kurnool,Wheat,Rabi,2022,Red Soil,120,72,47,7.24
1358,Andhra Pradesh,Kurnool,Rice,Kharif,2022,Red Soil,134,47,55,6.77
1359,Andhra Pradesh,Kurnool,Maize,Kharif,2022,Red Soil,52,43,24,6.55
1360,Andhra Pradesh,Kurnool,Cotton,Kharif,2022,Red Soil,119,41,29,7.02
1361,Punjab,Ludhiana,Wheat,Rabi,2023,Alluvial,136,43,30,7.36
1362,Punjab,Ludhiana,Rice,Kharif,2023,Alluvial,19,10,1,4.26
1363,Punjab,Ludhiana,Maize,Kharif,2023,Alluvial,88,44,25,7.36
1364,Punjab,Ludhiana,Cotton,Kharif,2023,Alluvial,89,24,50,7.26
1365,Punjab,Patiala,Wheat,Rabi,2023,Alluvial,98,53,39,7.34
1366,Punjab,Patiala,Rice,Kharif,2023,Alluvial,91,61,31,7.48
1367,Punjab,Patiala,Maize,Kharif,2023,Alluvial,67,36,31,7.62
1368,Punjab,Patiala,Cotton,Kharif,2023,Alluvial,18,18,9,4.12
1369,Uttar Pradesh,Kanpur,Wheat,Rabi,2023,Alluvial,128,46,32,7.11
1370,Uttar Pradesh,Kanpur,Rice,Kharif,2023,Alluvial,104,46,46,6.84
1371,Uttar Pradesh,Kanpur,Maize,Kharif,2023,Alluvial,58,42,36,6.82
1372,Uttar Pradesh,Kanpur,Cotton,Kharif,2023,Alluvial,116,37,42,7.25
1373,Uttar Pradesh,Varanasi,Wheat,Rabi,2023,Alluvial,115,59,52,6.41
1374,Uttar Pradesh,Varanasi,Rice,Kharif,2023,Alluvial,108,63,38,7.4
1375,Uttar Pradesh,Varanasi,Maize,Kharif,2023,Alluvial,83,32,33,6.61
1376,Uttar Pradesh,Varanasi,Cotton,Kharif,2023,Alluvial,74,54,35,6.75
1377,West Bengal,Hooghly,Wheat,Rabi,2023,Alluvial,126,64,36,6.46
1378,West Bengal,Hooghly,Rice,Kharif,2023,Alluvial,17,0,11,4.46
1379,West Bengal,Hooghly,Maize,Kharif,2023,Alluvial,55,43,19,6.78
1380,West Bengal,Hooghly,Cotton,Kharif,2023,Alluvial,88,44,32,6.29
1381,West Bengal,Bardhaman,Wheat,Rabi,2023,Clay Loam,6,15,0,4.74
1382,West Bengal,Bardhaman,Rice,Kharif,2023,Clay Loam,102,56,57,6.15
1383,West Bengal,Bardhaman,Maize,Kharif,2023,Clay Loam,1,7,10,4.29
1384,West Bengal,Bardhaman,Cotton,Kharif,2023,Clay Loam,59,32,25,6.05
1385,Maharashtra,Nashik,Wheat,Rabi,2023,Black Soil,129,53,54,7.46
1386,Maharashtra,Nashik,Rice,Kharif,2023,Black Soil,117,68,45,8.01
1387,Maharashtra,Nashik,Maize,Kharif,2023,Black Soil,112,42,39,7.96
1388,Maharashtra,Nashik,Cotton,Kharif,2023,Black Soil,26,19,4,4.32
1389,Maharashtra,Pune,Wheat,Rabi,2023,Black Soil,137,76,55,7.72
1390,Maharashtra,Pune,Rice,Kharif,2023,Black Soil,114,56,36,7.26
1391,Maharashtra,Pune,Maize,Kharif,2023,Black Soil,22,6,7,5.39
1392,Maharashtra,Pune,Cotton,Kharif,2023,Black Soil,7,0,9,4.64
1393,Tamil Nadu,Thanjavur,Wheat,Rabi,2023,Red Loam,26,11,8,4.75
1394,Tamil Nadu,Thanjavur,Rice,Kharif,2023,Red Loam,96,57,54,6.58
1395,Tamil Nadu,Thanjavur,Maize,Kharif,2023,Red Loam,113,51,28,6.88
1396,Tamil Nadu,Thanjavur,Cotton,Kharif,2023,Red Loam,21,6,9,4.83
1397,Andhra Pradesh,Kurnool,Wheat,Rabi,2023,Red Soil,125,68,47,6.83
1398,Andhra Pradesh,Kurnool,Rice,Kharif,2023,Red Soil,102,56,77,7.13
1399,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,9,1,2,5.48
1400,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,105,43,27,6.78
1401,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,18,2,8,5.04
1402,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,99,45,32,7.71
1403,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,77,41,20,6.94
1404,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,68,31,29,7.65
1405,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,147,46,38,7.75
1406,Punjab,Patiala,Rice,Kharif,2019,Alluvial,124,64,44,6.92
1407,Punjab,Patiala,Maize,Kharif,2019,Alluvial,70,34,28,7.62
1408,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,26,8,5,4.99
1409,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,123,65,64,7.04
1410,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,110,42,71,7.56
1411,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,92,32,27,7.44
1412,Uttar Pradesh,Kanpur,Cotton,Kharif,2019,Alluvial,90,54,62,7.08
1413,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,26,19,2,5.08
1414,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,102,63,49,6.82
1415,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,17,18,5,4.32
1416,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,44,50,42,7.42
1417,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,121,65,26,6.65
1418,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,102,65,56,6.16
1419,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,79,38,32,5.75
1420,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,113,58,41,6.81
1421,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,110,68,23,6.24
1422,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,123,63,46,5.42
1423,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,28,11,10,4.47
1424,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,69,25,66,5.93
1425,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,113,54,26,7.9
1426,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,82,62,52,7.9
1427,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,68,45,5,7.51
1428,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,56,13,34,8.14
1429,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,92,66,31,7.49
1430,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,78,56,58,7.42
1431,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,60,21,29,7.69
1432,Maharashtra,Pune,Cotton,Kharif,2019,Black Soil,64,45,14,7.49
1433,Tamil Nadu,Thanjavur,Wheat,Rabi,2019,Red Loam,123,57,53,6.9
1434,Tamil Nadu,Thanjavur,Rice,Kharif,2019,Red Loam,87,55,31,6.33
1435,Tamil Nadu,Thanjavur,Maize,Kharif,2019,Red Loam,91,52,26,7.12
1436,Tamil Nadu,Thanjavur,Cotton,Kharif,2019,Red Loam,50,44,41,6.99
1437,Andhra Pradesh,Kurnool,Wheat,Rabi,2019,Red Soil,129,80,40,7.33
1438,Andhra Pradesh,Kurnool,Rice,Kharif,2019,Red Soil,91,55,51,7.4
1439,Andhra Pradesh,Kurnool,Maize,Kharif,2019,Red Soil,20,14,8,4.31
1440,Andhra Pradesh,Kurnool,Cotton,Kharif,2019,Red Soil,63,47,24,6.91
1441,Punjab,Ludhiana,Wheat,Rabi,2020,Alluvial,89,48,39,7.18
1442,Punjab,Ludhiana,Rice,Kharif,2020,Alluvial,115,45,54,7.57
1443,Punjab,Ludhiana,Maize,Kharif,2020,Alluvial,134,40,19,7.41
1444,Punjab,Ludhiana,Cotton,Kharif,2020,Alluvial,103,27,47,7.58
1445,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,136,71,45,7.49
1446,Punjab,Patiala,Rice,Kharif,2020,Alluvial,103,62,56,7.34
1447,Punjab,Patiala,Maize,Kharif,2020,Alluvial,78,43,34,7.88
1448,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,12,17,0,5.44
1449,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,105,64,40,6.77
1450,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,96,38,50,7.26
1451,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,82,44,40,6.84
1452,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,82,39,40,7.13
1453,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,27,16,11,4.25
1454,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,80,48,28,7.05
1455,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,29,4,0,4.28
1456,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,40,51,40,6.94
1457,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,87,50,53,6.7
1458,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,5,11,4,4.63
1459,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,75,36,19,6.18
1460,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,83,53,45,6.38
1461,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,107,51,31,5.76
1462,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,100,30,56,6.44
1463,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,79,39,28,6.32
1464,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,29,7,11,4.51
1465,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,137,57,34,8.11
1466,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,107,47,46,7.57
1467,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,118,38,15,7.64
1468,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,20,6,0,4.91
1469,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,8,1,13,4.01
1470,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,133,65,74,7.36
1471,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,76,49,32,7.04
1472,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,62,34,11,7.71
1473,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,141,56,50,7.22
1474,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,97,44,69,6.58
1475,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,122,50,21,6.35
1476,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,90,40,49,6.5
1477,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,96,48,41,7.3
1478,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,107,44,51,7.4
1479,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,88,45,34,7.02
1480,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,91,46,21,7.22
1481,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,123,53,43,7.49
1482,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,77,50,51,7.02
1483,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,140,42,9,7.57
1484,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,64,44,22,7.57
1485,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,14,6,13,4.02
1486,Punjab,Patiala,Rice,Kharif,2021,Alluvial,29,10,9,4.35
1487,Punjab,Patiala,Maize,Kharif,2021,Alluvial,77,30,31,7.58
1488,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,78,56,58,7.23
1489,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,113,75,48,7.46
1490,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,119,58,49,7.48
1491,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,112,38,33,6.98
1492,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,84,34,54,7.3
1493,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,104,61,42,6.64
1494,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,97,49,47,6.65
1495,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,82,56,10,7.39
1496,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,81,38,41,7.05
1497,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,95,65,34,6.46
1498,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,117,62,45,6.82
1499,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,68,55,14,6.99
1500,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,42,28,23,6.54
1501,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,140,52,56,6.13
1502,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,92,50,22,6.28
1503,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,112,43,29,6.05
1504,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,65,37,43,6.27
1505,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,122,55,47,7.71
1506,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,96,54,48,7.4
1507,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,109,35,33,8.5
1508,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,85,22,66,8.07
1509,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,123,29,45,7.57
1510,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,4,8,7,4.39
1511,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,86,44,38,7.54
1512,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,86,21,16,7.75
1513,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,123,79,52,6.62
1514,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,129,49,31,7.07
1515,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,31,45,30,6.94
1516,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,78,31,49,6.71
1517,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,159,62,49,6.83
1518,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,88,40,49,7.21
1519,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,105,55,32,6.92
1520,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,50,37,52,6.64
1521,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,152,52,34,7.03
1522,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,96,45,50,6.88
1523,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,82,38,12,7.13
1524,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,113,35,46,7.05
1525,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,115,42,48,7.06
1526,Punjab,Patiala,Rice,Kharif,2022,Alluvial,6,9,4,4.27
1527,Punjab,Patiala,Maize,Kharif,2022,Alluvial,87,44,37,7.67
1528,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,63,58,49,8.12
1529,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,103,49,41,7.5
1530,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,19,17,12,4.94
1531,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,81,33,35,7.16
1532,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,96,26,30,6.91
1533,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,146,73,43,6.74
1534,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,86,49,39,6.25
1535,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,29,7,7,4.53
1536,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,19,0,8,5.3
1537,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,20,16,3,4.63
1538,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,27,16,11,4.07
1539,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,94,36,17,6.6
1540,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,105,42,28,6.1
1541,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,151,65,29,6.39
1542,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,102,53,53,6.59
1543,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,22,17,4,4.96
1544,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,85,34,33,6.46
1545,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,152,63,30,7.62
1546,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,121,52,49,7.49
1547,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,86,46,32,8.0
1548,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,4,2,6,5.19
1549,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,146,47,59,7.62
1550,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,103,59,55,7.24
1551,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,120,26,12,6.92
1552,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,87,45,38,7.48
1553,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,148,45,42,6.71
1554,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,0,18,4,5.23
1555,Tamil Nadu,Thanjavur,Maize,Kharif,2022,Red Loam,91,54,30,6.62
1556,Tamil Nadu,Thanjavur,Cotton,Kharif,2022,Red Loam,75,40,41,6.44
1557,Andhra Pradesh,Kurnool,Wheat,Rabi,2022,Red Soil,3,11,13,4.75
1558,Andhra Pradesh,Kurnool,Rice,Kharif,2022,Red Soil,90,39,43,7.16
1559,Andhra Pradesh,Kurnool,Maize,Kharif,2022,Red Soil,117,36,39,7.17
1560,Andhra Pradesh,Kurnool,Cotton,Kharif,2022,Red Soil,2,0,13,4.35
1561,Punjab,Ludhiana,Wheat,Rabi,2023,Alluvial,120,74,34,7.42
1562,Punjab,Ludhiana,Rice,Kharif,2023,Alluvial,97,66,45,7.6
1563,Punjab,Ludhiana,Maize,Kharif,2023,Alluvial,63,24,24,7.52
1564,Punjab,Ludhiana,Cotton,Kharif,2023,Alluvial,55,39,41,8.23
1565,Punjab,Patiala,Wheat,Rabi,2023,Alluvial,112,46,39,7.11
1566,Punjab,Patiala,Rice,Kharif,2023,Alluvial,112,39,51,7.36
1567,Punjab,Patiala,Maize,Kharif,2023,Alluvial,103,47,28,7.41
1568,Punjab,Patiala,Cotton,Kharif,2023,Alluvial,28,3,9,4.37
1569,Uttar Pradesh,Kanpur,Wheat,Rabi,2023,Alluvial,96,52,48,7.54
1570,Uttar Pradesh,Kanpur,Rice,Kharif,2023,Alluvial,98,52,59,7.36
1571,Uttar Pradesh,Kanpur,Maize,Kharif,2023,Alluvial,18,6,5,5.15
1572,Uttar Pradesh,Kanpur,Cotton,Kharif,2023,Alluvial,70,44,45,7.37
1573,Uttar Pradesh,Varanasi,Wheat,Rabi,2023,Alluvial,96,67,41,7.3
1574,Uttar Pradesh,Varanasi,Rice,Kharif,2023,Alluvial,20,10,11,4.73
1575,Uttar Pradesh,Varanasi,Maize,Kharif,2023,Alluvial,68,43,30,7.17
1576,Uttar Pradesh,Varanasi,Cotton,Kharif,2023,Alluvial,80,44,56,6.91
1577,West Bengal,Hooghly,Wheat,Rabi,2023,Alluvial,131,56,43,6.3
1578,West Bengal,Hooghly,Rice,Kharif,2023,Alluvial,74,56,56,6.62
1579,West Bengal,Hooghly,Maize,Kharif,2023,Alluvial,81,42,43,6.51
1580,West Bengal,Hooghly,Cotton,Kharif,2023,Alluvial,79,52,29,5.55
1581,West Bengal,Bardhaman,Wheat,Rabi,2023,Clay Loam,89,64,39,6.64
1582,West Bengal,Bardhaman,Rice,Kharif,2023,Clay Loam,96,37,54,5.62
1583,West Bengal,Bardhaman,Maize,Kharif,2023,Clay Loam,72,31,45,6.12
1584,West Bengal,Bardhaman,Cotton,Kharif,2023,Clay Loam,95,20,46,5.96
1585,Maharashtra,Nashik,Wheat,Rabi,2023,Black Soil,119,46,46,7.74
1586,Maharashtra,Nashik,Rice,Kharif,2023,Black Soil,117,38,55,7.99
1587,Maharashtra,Nashik,Maize,Kharif,2023,Black Soil,94,56,28,7.54
1588,Maharashtra,Nashik,Cotton,Kharif,2023,Black Soil,68,44,13,8.56
1589,Maharashtra,Pune,Wheat,Rabi,2023,Black Soil,1,3,0,5.12
1590,Maharashtra,Pune,Rice,Kharif,2023,Black Soil,83,36,42,6.73
1591,Maharashtra,Pune,Maize,Kharif,2023,Black Soil,93,70,43,7.13
1592,Maharashtra,Pune,Cotton,Kharif,2023,Black Soil,29,0,12,5.18
1593,Tamil Nadu,Thanjavur,Wheat,Rabi,2023,Red Loam,144,66,41,6.92
1594,Tamil Nadu,Thanjavur,Rice,Kharif,2023,Red Loam,21,8,13,4.98
1595,Tamil Nadu,Thanjavur,Maize,Kharif,2023,Red Loam,14,2,6,4.53
1596,Tamil Nadu,Thanjavur,Cotton,Kharif,2023,Red Loam,59,36,46,7.08
1597,Andhra Pradesh,Kurnool,Wheat,Rabi,2023,Red Soil,29,15,5,4.87
1598,Andhra Pradesh,Kurnool,Rice,Kharif,2023,Red Soil,92,58,53,7.13
1599,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,97,35,32,6.71
1600,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,36,49,44,6.99
1601,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,9,12,5,5.39
1602,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,85,36,46,7.53
1603,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,111,41,34,7.38
1604,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,66,37,30,7.74
1605,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,78,50,44,6.93
1606,Punjab,Patiala,Rice,Kharif,2019,Alluvial,105,48,55,8.09
1607,Punjab,Patiala,Maize,Kharif,2019,Alluvial,76,37,21,6.88
1608,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,71,35,22,7.5
1609,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,116,56,40,7.29
1610,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,57,70,51,7.32
1611,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,53,50,30,6.82
1612,Uttar Pradesh,Kanpur,Cotton,Kharif,2019,Alluvial,94,45,47,7.92
1613,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,103,61,55,6.84
1614,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,114,53,53,6.92
1615,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,10,17,5,4.3
1616,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,112,33,39,6.87
1617,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,137,62,41,6.51
