Record_ID,State,District,Crop,Year,Avg_Temperature_C,Humidity_pct,Rainfall_mm,Fertilizer_Used_kg_ha,Yield_tons_per_ha
1316,Tamil Nadu,Thanjavur,Cotton,2021,27.6,70.0,826.2,96.8,2.29
1317,Andhra Pradesh,Kurnool,Wheat,2021,27.0,70.0,923.3,173.0,4.83
1318,Andhra Pradesh,Kurnool,Rice,2021,23.7,70.0,409.5,168.2,3.72
1319,Andhra Pradesh,Kurnool,Maize,2021,24.1,70.0,935.5,110.1,3.18
1320,Andhra Pradesh,Kurnool,Cotton,2021,29.3,70.0,484.8,134.3,2.63
1321,Punjab,Ludhiana,Wheat,2022,25.9,70.0,485.2,173.5,4.43
1322,Punjab,Ludhiana,Rice,2022,18.4,70.0,481.7,143.0,3.84
1323,Punjab,Ludhiana,Maize,2022,21.9,70.0,921.7,126.5,3.32
1324,Punjab,Ludhiana,Cotton,2022,28.3,70.0,864.7,99.4,2.34
1325,Punjab,Patiala,Wheat,2022,36.6,70.0,115.4,9.4,0.16
1326,Punjab,Patiala,Rice,2022,38.9,70.0,112.0,25.1,0.34
1327,Punjab,Patiala,Maize,2022,22.7,70.0,795.2,152.3,3.42
1328,Punjab,Patiala,Cotton,2022,29.8,70.0,996.9,83.7,2.37
1329,Uttar Pradesh,Kanpur,Wheat,2022,22.5,70.0,774.3,165.6,4.42
1330,Uttar Pradesh,Kanpur,Rice,2022,20.2,70.0,719.5,113.5,3.57
1331,Uttar Pradesh,Kanpur,Maize,2022,27.6,70.0,886.7,167.6,3.44
1332,Uttar Pradesh,Kanpur,Cotton,2022,25.0,70.0,944.9,121.5,2.12
1333,Uttar Pradesh,Varanasi,Wheat,2022,39.6,70.0,138.3,26.4,0.27
1334,Uttar Pradesh,Varanasi,Rice,2022,23.6,70.0,981.4,148.6,4.1
1335,Uttar Pradesh,Varanasi,Maize,2022,20.8,70.0,447.6,104.0,3.33
1336,Uttar Pradesh,Varanasi,Cotton,2022,27.6,70.0,494.9,98.7,2.32
1337,West Bengal,Hooghly,Wheat,2022,20.5,70.0,343.8,161.1,3.67
1338,West Bengal,Hooghly,Rice,2022,19.6,70.0,862.7,131.6,3.45
1339,West Bengal,Hooghly,Maize,2022,21.7,70.0,621.7,85.3,2.85
1340,West Bengal,Hooghly,Cotton,2022,28.3,70.0,843.9,130.9,2.39
1341,West Bengal,Bardhaman,Wheat,2022,23.8,70.0,644.8,218.3,4.12
1342,West Bengal,Bardhaman,Rice,2022,20.4,70.0,388.2,179.2,3.64
1343,West Bengal,Bardhaman,Maize,2022,22.5,70.0,686.9,98.1,3.24
1344,West Bengal,Bardhaman,Cotton,2022,21.4,70.0,878.0,98.1,1.99
1345,Maharashtra,Nashik,Wheat,2022,24.7,70.0,360.9,164.2,4.4
1346,Maharashtra,Nashik,Rice,2022,21.2,70.0,474.8,138.3,3.17
1347,Maharashtra,Nashik,Maize,2022,37.5,70.0,95.8,4.6,0.32
1348,Maharashtra,Nashik,Cotton,2022,27.1,70.0,626.4,100.7,2.0
1349,Maharashtra,Pune,Wheat,2022,20.5,70.0,321.3,143.9,4.17
1350,Maharashtra,Pune,Rice,2022,24.6,70.0,324.4,97.0,3.44
1351,Maharashtra,Pune,Maize,2022,21.4,70.0,725.8,121.1,3.1
1352,Maharashtra,Pune,Cotton,2022,26.1,70.0,465.9,93.5,2.28
1353,Tamil Nadu,Thanjavur,Wheat,2022,18.4,70.0,541.6,181.2,4.54
1354,Tamil Nadu,Thanjavur,Rice,2022,29.4,70.0,893.7,167.0,3.93
1355,Tamil Nadu,Thanjavur,Maize,2022,21.1,70.0,610.0,135.0,3.94
1356,Tamil Nadu,Thanjavur,Cotton,2022,23.4,70.0,977.7,102.5,1.86
1357,Andhra Pradesh,Kurnool,Wheat,2022,27.8,70.0,933.1,200.4,4.65
1358,Andhra Pradesh,Kurnool,Rice,2022,20.2,70.0,433.4,185.5,4.09
1359,Andhra Pradesh,Kurnool,Maize,2022,21.6,70.0,645.0,90.5,2.75
1360,Andhra Pradesh,Kurnool,Cotton,2022,25.9,70.0,813.1,162.5,2.68
1361,Punjab,Ludhiana,Wheat,2023,23.6,70.0,703.8,171.8,4.21
1362,Punjab,Ludhiana,Rice,2023,41.6,70.0,79.6,17.0,0.26
1363,Punjab,Ludhiana,Maize,2023,20.7,70.0,620.6,125.1,3.22
1364,Punjab,Ludhiana,Cotton,2023,22.4,70.0,545.6,106.8,2.6
1365,Punjab,Patiala,Wheat,2023,22.6,70.0,454.9,158.9,3.98
1366,Punjab,Patiala,Rice,2023,18.4,70.0,672.1,142.7,3.44
1367,Punjab,Patiala,Maize,2023,23.0,70.0,347.9,121.7,2.98
1368,Punjab,Patiala,Cotton,2023,37.8,70.0,105.1,10.6,0.19
1369,Uttar Pradesh,Kanpur,Wheat,2023,26.1,70.0,589.2,153.0,4.1
1370,Uttar Pradesh,Kanpur,Rice,2023,24.7,70.0,915.5,136.4,3.8
1371,Uttar Pradesh,Kanpur,Maize,2023,24.4,70.0,826.7,117.1,3.22
1372,Uttar Pradesh,Kanpur,Cotton,2023,23.2,70.0,891.3,164.4,2.7
1373,Uttar Pradesh,Varanasi,Wheat,2023,21.9,70.0,701.1,164.4,4.36
1374,Uttar Pradesh,Varanasi,Rice,2023,29.9,70.0,486.1,151.3,3.75
1375,Uttar Pradesh,Varanasi,Maize,2023,24.6,70.0,515.1,117.2,3.17
1376,Uttar Pradesh,Varanasi,Cotton,2023,25.9,70.0,311.6,113.8,2.27
1377,West Bengal,Hooghly,Wheat,2023,18.5,70.0,335.4,188.3,4.13
1378,West Bengal,Hooghly,Rice,2023,37.8,70.0,108.8,1.2,0.34
1379,West Bengal,Hooghly,Maize,2023,18.6,70.0,684.9,85.8,2.96
1380,West Bengal,Hooghly,Cotton,2023,28.4,70.0,536.2,121.5,2.23
1381,West Bengal,Bardhaman,Wheat,2023,37.8,70.0,83.4,13.3,0.1
1382,West Bengal,Bardhaman,Rice,2023,22.3,70.0,487.7,144.3,4.28
1383,West Bengal,Bardhaman,Maize,2023,41.2,70.0,76.0,19.2,0.1
1384,West Bengal,Bardhaman,Cotton,2023,27.9,70.0,771.2,99.2,1.81
1385,Maharashtra,Nashik,Wheat,2023,19.9,70.0,994.8,165.7,4.47
1386,Maharashtra,Nashik,Rice,2023,23.1,70.0,587.8,205.6,3.68
1387,Maharashtra,Nashik,Maize,2023,27.8,70.0,311.3,167.6,3.55
1388,Maharashtra,Nashik,Cotton,2023,41.1,70.0,75.3,23.0,0.11
1389,Maharashtra,Pune,Wheat,2023,21.3,70.0,600.3,224.5,4.69
1390,Maharashtra,Pune,Rice,2023,19.6,70.0,342.0,169.4,3.87
1391,Maharashtra,Pune,Maize,2023,35.1,70.0,96.5,10.0,0.32
1392,Maharashtra,Pune,Cotton,2023,37.1,70.0,67.5,16.4,0.11
1393,Tamil Nadu,Thanjavur,Wheat,2023,39.2,70.0,59.0,2.1,0.28
1394,Tamil Nadu,Thanjavur,Rice,2023,28.8,70.0,788.5,145.0,3.91
1395,Tamil Nadu,Thanjavur,Maize,2023,25.1,70.0,743.6,163.6,3.66
1396,Tamil Nadu,Thanjavur,Cotton,2023,35.7,70.0,63.5,10.3,0.1
1397,Andhra Pradesh,Kurnool,Wheat,2023,18.2,70.0,478.1,199.7,4.88
1398,Andhra Pradesh,Kurnool,Rice,2023,25.3,70.0,566.0,134.2,3.91
1399,Andhra Pradesh,Kurnool,Maize,2023,41.1,70.0,103.2,13.3,0.14
1400,Andhra Pradesh,Kurnool,Cotton,2023,21.8,70.0,777.5,164.5,2.34
1401,Punjab,Ludhiana,Wheat,2019,41.1,70.0,125.3,21.0,1.14
1402,Punjab,Ludhiana,Rice,2019,19.5,70.0,437.4,140.2,3.44
1403,Punjab,Ludhiana,Maize,2019,27.8,70.0,746.4,113.7,3.09
1404,Punjab,Ludhiana,Cotton,2019,25.0,70.0,866.9,96.4,1.96
1405,Punjab,Patiala,Wheat,2019,28.9,70.0,551.0,210.7,4.11
1406,Punjab,Patiala,Rice,2019,21.0,70.0,954.3,157.5,4.17
1407,Punjab,Patiala,Maize,2019,25.9,70.0,413.3,65.3,2.74
1408,Punjab,Patiala,Cotton,2019,35.4,70.0,114.8,13.3,0.1
1409,Uttar Pradesh,Kanpur,Wheat,2019,19.5,70.0,536.7,148.0,4.92
1410,Uttar Pradesh,Kanpur,Rice,2019,27.6,70.0,541.8,146.8,3.87
1411,Uttar Pradesh,Kanpur,Maize,2019,23.2,70.0,406.0,106.0,3.07
1412,Uttar Pradesh,Kanpur,Cotton,2019,29.3,70.0,493.9,140.6,2.82
1413,Uttar Pradesh,Varanasi,Wheat,2019,38.6,70.0,90.5,1.2,0.37
1414,Uttar Pradesh,Varanasi,Rice,2019,23.3,70.0,392.5,165.1,3.93
1415,Uttar Pradesh,Varanasi,Maize,2019,40.7,70.0,54.8,13.3,0.38
1416,Uttar Pradesh,Varanasi,Cotton,2019,25.2,70.0,849.1,90.7,2.35
1417,West Bengal,Hooghly,Wheat,2019,18.7,70.0,429.4,189.5,4.32
1418,West Bengal,Hooghly,Rice,2019,20.2,70.0,414.4,152.3,4.08
1419,West Bengal,Hooghly,Maize,2019,19.7,70.0,887.4,73.8,3.02
1420,West Bengal,Hooghly,Cotton,2019,18.5,70.0,751.9,162.0,2.54
1421,West Bengal,Bardhaman,Wheat,2019,22.6,70.0,399.8,169.2,3.83
1422,West Bengal,Bardhaman,Rice,2019,20.1,70.0,534.8,168.0,3.94
1423,West Bengal,Bardhaman,Maize,2019,35.7,70.0,73.7,11.8,0.32
1424,West Bengal,Bardhaman,Cotton,2019,29.9,70.0,847.7,69.3,2.07
1425,Maharashtra,Nashik,Wheat,2019,27.6,70.0,426.6,155.3,3.77
1426,Maharashtra,Nashik,Rice,2019,26.3,70.0,341.7,135.8,3.45
1427,Maharashtra,Nashik,Maize,2019,19.9,70.0,393.1,128.4,2.47
1428,Maharashtra,Nashik,Cotton,2019,19.9,70.0,702.9,40.4,1.91
1429,Maharashtra,Pune,Wheat,2019,24.8,70.0,846.1,142.4,3.96
1430,Maharashtra,Pune,Rice,2019,21.1,70.0,393.2,159.4,3.81
1431,Maharashtra,Pune,Maize,2019,23.7,70.0,422.1,78.6,2.54
1432,Maharashtra,Pune,Cotton,2019,28.3,70.0,315.8,100.7,2.12
1433,Tamil Nadu,Thanjavur,Wheat,2019,20.2,70.0,700.5,171.5,4.55
1434,Tamil Nadu,Thanjavur,Rice,2019,19.0,70.0,730.8,158.9,3.41
1435,Tamil Nadu,Thanjavur,Maize,2019,18.2,70.0,952.9,141.7,3.69
1436,Tamil Nadu,Thanjavur,Cotton,2019,20.8,70.0,334.5,79.7,2.21
1437,Andhra Pradesh,Kurnool,Wheat,2019,21.8,70.0,832.0,181.1,4.51
1438,Andhra Pradesh,Kurnool,Rice,2019,26.3,70.0,836.1,124.5,3.65
1439,Andhra Pradesh,Kurnool,Maize,2019,38.0,70.0,81.2,15.1,0.27
1440,Andhra Pradesh,Kurnool,Cotton,2019,22.4,70.0,936.5,109.5,2.1
1441,Punjab,Ludhiana,Wheat,2020,27.7,70.0,521.9,123.0,3.83
1442,Punjab,Ludhiana,Rice,2020,26.2,70.0,961.5,157.7,3.7
1443,Punjab,Ludhiana,Maize,2020,19.6,70.0,903.0,180.8,3.2
1444,Punjab,Ludhiana,Cotton,2020,19.6,70.0,901.0,122.5,2.52
1445,Punjab,Patiala,Wheat,2020,22.6,70.0,894.4,189.7,4.94
1446,Punjab,Patiala,Rice,2020,27.9,70.0,622.6,189.9,4.02
1447,Punjab,Patiala,Maize,2020,26.7,70.0,915.5,97.7,3.31
1448,Punjab,Patiala,Cotton,2020,36.9,70.0,113.1,20.4,0.27
1449,Uttar Pradesh,Kanpur,Wheat,2020,24.2,70.0,540.9,136.5,4.4
1450,Uttar Pradesh,Kanpur,Rice,2020,23.0,70.0,716.8,118.0,3.63
1451,Uttar Pradesh,Kanpur,Maize,2020,27.0,70.0,479.7,82.5,3.4
1452,Uttar Pradesh,Kanpur,Cotton,2020,20.5,70.0,338.3,122.5,2.35
1453,Uttar Pradesh,Varanasi,Wheat,2020,40.1,70.0,56.8,3.6,0.22
1454,Uttar Pradesh,Varanasi,Rice,2020,19.3,70.0,803.1,139.8,3.03
1455,Uttar Pradesh,Varanasi,Maize,2020,40.6,70.0,89.2,1.2,0.1
1456,Uttar Pradesh,Varanasi,Cotton,2020,23.8,70.0,992.2,103.4,2.19
1457,West Bengal,Hooghly,Wheat,2020,27.9,70.0,536.1,118.7,3.96
1458,West Bengal,Hooghly,Rice,2020,41.3,70.0,137.6,11.3,0.13
1459,West Bengal,Hooghly,Maize,2020,19.5,70.0,848.2,90.0,2.75
1460,West Bengal,Hooghly,Cotton,2020,24.1,70.0,309.3,129.3,2.48
1461,West Bengal,Bardhaman,Wheat,2020,26.3,70.0,411.9,161.8,3.29
1462,West Bengal,Bardhaman,Rice,2020,19.0,70.0,682.9,109.1,3.8
1463,West Bengal,Bardhaman,Maize,2020,27.2,70.0,398.8,118.6,3.14
1464,West Bengal,Bardhaman,Cotton,2020,36.0,70.0,69.2,18.8,0.19
1465,Maharashtra,Nashik,Wheat,2020,19.8,70.0,549.2,161.3,4.19
1466,Maharashtra,Nashik,Rice,2020,25.2,70.0,750.0,129.2,3.49
1467,Maharashtra,Nashik,Maize,2020,28.6,70.0,376.9,155.8,3.19
1468,Maharashtra,Nashik,Cotton,2020,35.6,70.0,88.7,7.2,0.1
1469,Maharashtra,Pune,Wheat,2020,37.2,70.0,62.3,14.5,0.17
1470,Maharashtra,Pune,Rice,2020,21.9,70.0,941.5,178.6,4.38
1471,Maharashtra,Pune,Maize,2020,29.0,70.0,820.7,112.3,3.26
1472,Maharashtra,Pune,Cotton,2020,27.1,70.0,698.3,85.4,1.72
1473,Tamil Nadu,Thanjavur,Wheat,2020,28.1,70.0,863.6,196.5,4.71
1474,Tamil Nadu,Thanjavur,Rice,2020,20.2,70.0,744.3,151.6,4.03
1475,Tamil Nadu,Thanjavur,Maize,2020,26.6,70.0,977.1,160.6,3.49
1476,Tamil Nadu,Thanjavur,Cotton,2020,19.5,70.0,612.7,134.7,2.61
1477,Andhra Pradesh,Kurnool,Wheat,2020,27.2,70.0,811.9,157.3,3.96
1478,Andhra Pradesh,Kurnool,Rice,2020,22.7,70.0,718.1,134.0,3.8
1479,Andhra Pradesh,Kurnool,Maize,2020,26.5,70.0,415.8,104.8,3.81
1480,Andhra Pradesh,Kurnool,Cotton,2020,29.4,70.0,604.8,141.0,2.47
1481,Punjab,Ludhiana,Wheat,2021,25.2,70.0,695.1,137.1,4.26
1482,Punjab,Ludhiana,Rice,2021,25.5,70.0,766.7,122.7,3.53
1483,Punjab,Ludhiana,Maize,2021,19.0,70.0,430.0,165.4,3.2
1484,Punjab,Ludhiana,Cotton,2021,24.0,70.0,945.9,96.3,2.21
1485,Punjab,Patiala,Wheat,2021,38.4,70.0,124.1,16.6,0.1
1486,Punjab,Patiala,Rice,2021,35.5,70.0,92.9,14.5,0.2
1487,Punjab,Patiala,Maize,2021,21.1,70.0,890.8,92.3,2.9
1488,Punjab,Patiala,Cotton,2021,22.4,70.0,374.6,106.0,2.7
1489,Uttar Pradesh,Kanpur,Wheat,2021,23.8,70.0,619.0,151.8,4.51
1490,Uttar Pradesh,Kanpur,Rice,2021,22.1,70.0,474.8,198.5,4.01
1491,Uttar Pradesh,Kanpur,Maize,2021,29.2,70.0,778.2,145.1,3.59
1492,Uttar Pradesh,Kanpur,Cotton,2021,25.5,70.0,929.5,123.8,2.5
1493,Uttar Pradesh,Varanasi,Wheat,2021,27.1,70.0,428.8,168.6,4.08
1494,Uttar Pradesh,Varanasi,Rice,2021,20.5,70.0,989.3,134.6,3.82
1495,Uttar Pradesh,Varanasi,Maize,2021,19.0,70.0,919.7,123.4,2.98
1496,Uttar Pradesh,Varanasi,Cotton,2021,29.3,70.0,554.4,117.7,2.37
1497,West Bengal,Hooghly,Wheat,2021,21.4,70.0,571.1,148.1,4.08
1498,West Bengal,Hooghly,Rice,2021,29.4,70.0,426.5,163.8,4.1
1499,West Bengal,Hooghly,Maize,2021,18.7,70.0,459.8,106.4,2.93
1500,West Bengal,Hooghly,Cotton,2021,19.8,70.0,919.0,54.9,1.8
1501,West Bengal,Bardhaman,Wheat,2021,25.9,70.0,784.2,181.6,4.42
1502,West Bengal,Bardhaman,Rice,2021,27.6,70.0,707.4,139.3,3.36
1503,West Bengal,Bardhaman,Maize,2021,23.8,70.0,904.1,150.1,3.51
1504,West Bengal,Bardhaman,Cotton,2021,29.7,70.0,338.2,113.5,1.96
1505,Maharashtra,Nashik,Wheat,2021,27.4,70.0,508.5,162.3,4.16
1506,Maharashtra,Nashik,Rice,2021,23.5,70.0,923.8,138.3,3.56
1507,Maharashtra,Nashik,Maize,2021,18.3,70.0,599.8,126.3,3.2
1508,Maharashtra,Nashik,Cotton,2021,22.0,70.0,925.8,98.8,2.29
1509,Maharashtra,Pune,Wheat,2021,21.3,70.0,497.8,129.8,3.96
1510,Maharashtra,Pune,Rice,2021,37.1,70.0,58.7,9.5,0.12
1511,Maharashtra,Pune,Maize,2021,23.4,70.0,480.3,116.4,3.43
1512,Maharashtra,Pune,Cotton,2021,20.7,70.0,722.3,102.7,2.01
1513,Tamil Nadu,Thanjavur,Wheat,2021,23.2,70.0,542.9,180.3,4.63
1514,Tamil Nadu,Thanjavur,Rice,2021,24.1,70.0,457.1,159.4,3.78
1515,Tamil Nadu,Thanjavur,Maize,2021,26.6,70.0,708.2,82.9,2.87
1516,Tamil Nadu,Thanjavur,Cotton,2021,23.3,70.0,976.6,114.2,2.33
1517,Andhra Pradesh,Kurnool,Wheat,2021,23.9,70.0,520.9,185.0,4.79
1518,Andhra Pradesh,Kurnool,Rice,2021,20.9,70.0,988.3,151.4,3.27
1519,Andhra Pradesh,Kurnool,Maize,2021,20.5,70.0,817.7,151.2,3.76
1520,Andhra Pradesh,Kurnool,Cotton,2021,20.9,70.0,502.8,63.8,2.17
1521,Punjab,Ludhiana,Wheat,2022,27.6,70.0,968.3,198.0,4.5
1522,Punjab,Ludhiana,Rice,2022,22.3,70.0,891.4,139.4,3.77
1523,Punjab,Ludhiana,Maize,2022,27.7,70.0,512.9,128.1,2.92
1524,Punjab,Ludhiana,Cotton,2022,27.0,70.0,409.5,152.3,2.65
1525,Punjab,Patiala,Wheat,2022,24.2,70.0,742.2,151.2,4.42
1526,Punjab,Patiala,Rice,2022,36.8,70.0,82.3,15.1,0.1
1527,Punjab,Patiala,Maize,2022,27.2,70.0,865.6,117.3,3.43
1528,Punjab,Patiala,Cotton,2022,25.7,70.0,324.1,72.0,2.32
1529,Uttar Pradesh,Kanpur,Wheat,2022,19.3,70.0,414.3,151.9,3.73
1530,Uttar Pradesh,Kanpur,Rice,2022,35.3,70.0,61.2,2.3,0.54
1531,Uttar Pradesh,Kanpur,Maize,2022,19.4,70.0,797.2,124.2,3.31
1532,Uttar Pradesh,Kanpur,Cotton,2022,29.7,70.0,885.5,133.0,2.38
1533,Uttar Pradesh,Varanasi,Wheat,2022,27.9,70.0,553.6,196.3,4.91
1534,Uttar Pradesh,Varanasi,Rice,2022,24.3,70.0,518.2,128.2,3.61
1535,Uttar Pradesh,Varanasi,Maize,2022,40.0,70.0,116.2,20.5,0.15
1536,Uttar Pradesh,Varanasi,Cotton,2022,38.2,70.0,94.9,26.7,0.49
1537,West Bengal,Hooghly,Wheat,2022,36.7,70.0,137.7,25.2,0.1
1538,West Bengal,Hooghly,Rice,2022,37.4,70.0,93.8,25.3,0.29
1539,West Bengal,Hooghly,Maize,2022,25.1,70.0,339.9,115.4,3.06
1540,West Bengal,Hooghly,Cotton,2022,26.8,70.0,318.6,115.3,2.34
1541,West Bengal,Bardhaman,Wheat,2022,26.1,70.0,390.9,190.0,4.32
1542,West Bengal,Bardhaman,Rice,2022,28.0,70.0,792.3,163.8,4.14
1543,West Bengal,Bardhaman,Maize,2022,35.2,70.0,145.8,9.4,0.16
1544,West Bengal,Bardhaman,Cotton,2022,19.7,70.0,448.2,112.0,2.22
1545,Maharashtra,Nashik,Wheat,2022,25.1,70.0,778.4,195.5,4.26
1546,Maharashtra,Nashik,Rice,2022,24.8,70.0,548.2,146.9,3.93
1547,Maharashtra,Nashik,Maize,2022,21.6,70.0,773.8,121.8,3.17
1548,Maharashtra,Nashik,Cotton,2022,39.5,70.0,63.0,4.2,0.1
1549,Maharashtra,Pune,Wheat,2022,18.5,70.0,486.3,199.1,4.65
1550,Maharashtra,Pune,Rice,2022,27.4,70.0,374.9,161.3,3.93
1551,Maharashtra,Pune,Maize,2022,29.3,70.0,955.3,156.8,2.93
1552,Maharashtra,Pune,Cotton,2022,26.7,70.0,743.2,129.2,2.52
1553,Tamil Nadu,Thanjavur,Wheat,2022,25.2,70.0,583.6,194.5,4.35
1554,Tamil Nadu,Thanjavur,Rice,2022,36.9,70.0,71.1,30.0,0.3
1555,Tamil Nadu,Thanjavur,Maize,2022,27.8,70.0,490.2,129.7,3.52
1556,Tamil Nadu,Thanjavur,Cotton,2022,27.9,70.0,990.3,102.5,2.26
1557,Andhra Pradesh,Kurnool,Wheat,2022,40.0,70.0,94.6,25.3,0.22
1558,Andhra Pradesh,Kurnool,Rice,2022,23.7,70.0,997.4,129.4,3.14
1559,Andhra Pradesh,Kurnool,Maize,2022,23.0,70.0,741.0,171.7,3.52
1560,Andhra Pradesh,Kurnool,Cotton,2022,37.2,70.0,123.6,6.3,0.1
1561,Punjab,Ludhiana,Wheat,2023,24.2,70.0,618.8,174.6,4.37
1562,Punjab,Ludhiana,Rice,2023,20.5,70.0,711.9,141.2,3.71
1563,Punjab,Ludhiana,Maize,2023,23.9,70.0,613.7,94.8,2.59
1564,Punjab,Ludhiana,Cotton,2023,27.6,70.0,941.7,77.3,2.21
1565,Punjab,Patiala,Wheat,2023,22.0,70.0,940.4,145.4,4.14
1566,Punjab,Patiala,Rice,2023,23.4,70.0,736.1,139.5,3.61
1567,Punjab,Patiala,Maize,2023,19.0,70.0,662.1,165.6,3.6
1568,Punjab,Patiala,Cotton,2023,39.7,70.0,127.7,21.5,0.1
1569,Uttar Pradesh,Kanpur,Wheat,2023,22.9,70.0,496.9,127.5,4.0
1570,Uttar Pradesh,Kanpur,Rice,2023,25.4,70.0,853.1,136.7,3.82
1571,Uttar Pradesh,Kanpur,Maize,2023,41.6,70.0,90.0,24.3,1.1
1572,Uttar Pradesh,Kanpur,Cotton,2023,21.5,70.0,895.1,96.9,2.49
1573,Uttar Pradesh,Varanasi,Wheat,2023,24.5,70.0,309.3,157.4,4.23
1574,Uttar Pradesh,Varanasi,Rice,2023,36.2,70.0,114.8,4.5,0.1
1575,Uttar Pradesh,Varanasi,Maize,2023,27.6,70.0,477.2,105.3,3.11
1576,Uttar Pradesh,Varanasi,Cotton,2023,19.1,70.0,682.4,117.3,2.48
1577,West Bengal,Hooghly,Wheat,2023,27.5,70.0,549.2,179.6,4.27
1578,West Bengal,Hooghly,Rice,2023,19.9,70.0,599.3,103.9,3.86
1579,West Bengal,Hooghly,Maize,2023,24.4,70.0,965.2,114.9,3.55
1580,West Bengal,Hooghly,Cotton,2023,22.0,70.0,582.5,124.8,2.11
1581,West Bengal,Bardhaman,Wheat,2023,29.4,70.0,467.2,129.2,4.01
1582,West Bengal,Bardhaman,Rice,2023,29.6,70.0,613.1,94.8,3.57
1583,West Bengal,Bardhaman,Maize,2023,23.0,70.0,314.8,106.7,2.97
1584,West Bengal,Bardhaman,Cotton,2023,26.7,70.0,546.8,115.6,2.16
1585,Maharashtra,Nashik,Wheat,2023,25.9,70.0,791.7,130.2,4.15
1586,Maharashtra,Nashik,Rice,2023,21.4,70.0,405.9,118.7,3.56
1587,Maharashtra,Nashik,Maize,2023,23.6,70.0,861.3,141.6,3.47
1588,Maharashtra,Nashik,Cotton,2023,24.5,70.0,705.8,111.2,1.81
1589,Maharashtra,Pune,Wheat,2023,40.9,70.0,63.6,21.7,0.11
1590,Maharashtra,Pune,Rice,2023,18.7,70.0,990.6,107.2,3.31
1591,Maharashtra,Pune,Maize,2023,21.8,70.0,438.4,152.5,3.58
1592,Maharashtra,Pune,Cotton,2023,36.0,70.0,63.6,8.9,0.22
1593,Tamil Nadu,Thanjavur,Wheat,2023,20.5,70.0,889.5,189.8,4.79
1594,Tamil Nadu,Thanjavur,Rice,2023,36.8,70.0,144.8,2.7,0.21
1595,Tamil Nadu,Thanjavur,Maize,2023,36.1,70.0,130.3,23.2,0.1
1596,Tamil Nadu,Thanjavur,Cotton,2023,25.5,70.0,374.1,80.4,2.19
1597,Andhra Pradesh,Kurnool,Wheat,2023,36.2,70.0,105.4,27.3,1.26
1598,Andhra Pradesh,Kurnool,Rice,2023,27.1,70.0,818.4,124.9,3.74
1599,Andhra Pradesh,Kurnool,Maize,2023,18.2,70.0,536.2,122.9,3.62
1600,Andhra Pradesh,Kurnool,Cotton,2023,19.9,70.0,896.1,71.1,2.23
1601,Punjab,Ludhiana,Wheat,2019,39.1,70.0,104.9,2.0,0.27
1602,Punjab,Ludhiana,Rice,2019,26.6,70.0,833.5,117.4,3.29
1603,Punjab,Ludhiana,Maize,2019,29.4,70.0,572.6,126.8,3.62
1604,Punjab,Ludhiana,Cotton,2019,27.3,70.0,639.7,91.2,2.23
1605,Punjab,Patiala,Wheat,2019,26.0,70.0,667.0,110.3,4.05
1606,Punjab,Patiala,Rice,2019,24.1,70.0,732.7,140.1,3.54
1607,Punjab,Patiala,Maize,2019,20.9,70.0,656.1,110.3,3.23
1608,Punjab,Patiala,Cotton,2019,27.9,70.0,755.7,110.0,1.93
1609,Uttar Pradesh,Kanpur,Wheat,2019,29.0,70.0,698.5,152.5,4.28
1610,Uttar Pradesh,Kanpur,Rice,2019,23.6,70.0,468.2,112.1,3.29
1611,Uttar Pradesh,Kanpur,Maize,2019,29.2,70.0,536.9,100.4,3.3
1612,Uttar Pradesh,Kanpur,Cotton,2019,26.9,70.0,690.1,162.8,2.55
1613,Uttar Pradesh,Varanasi,Wheat,2019,23.3,70.0,530.7,151.6,4.26
1614,Uttar Pradesh,Varanasi,Rice,2019,29.3,70.0,658.5,138.2,4.0
1615,Uttar Pradesh,Varanasi,Maize,2019,41.4,70.0,88.6,12.7,0.2
1616,Uttar Pradesh,Varanasi,Cotton,2019,29.4,70.0,409.8,114.0,2.4
1617,West Bengal,Hooghly,Wheat,2019,24.7,70.0,842.3,202.2,4.45
1618,West Bengal,Hooghly,Rice,2019,38.8,70.0,109.5,1.0,0.25
1619,West Bengal,Hooghly,Maize,2019,25.4,70.0,433.9,115.6,3.34
1620,West Bengal,Hooghly,Cotton,2019,27.2,70.0,953.8,94.3,2.29
1621,West Bengal,Bardhaman,Wheat,2019,25.1,70.0,388.8,186.1,4.42
1622,West Bengal,Bardhaman,Rice,2019,21.6,70.0,722.7,152.1,3.61
1623,West Bengal,Bardhaman,Maize,2019,19.0,70.0,307.0,106.2,2.86
1624,West Bengal,Bardhaman,Cotton,2019,20.8,70.0,655.9,119.9,2.45
1625,Maharashtra,Nashik,Wheat,2019,24.7,70.0,889.1,147.8,4.3
1626,Maharashtra,Nashik,Rice,2019,27.7,70.0,431.9,168.7,3.44
1627,Maharashtra,Nashik,Maize,2019,22.0,70.0,609.4,89.1,2.96
1628,Maharashtra,Nashik,Cotton,2019,29.5,70.0,828.5,102.4,2.35
1629,Maharashtra,Pune,Wheat,2019,22.6,70.0,692.1,163.7,3.58
1630,Maharashtra,Pune,Rice,2019,24.8,70.0,559.3,134.0,3.72
1631,Maharashtra,Pune,Maize,2019,22.6,70.0,511.2,118.0,3.36
1632,Maharashtra,Pune,Cotton,2019,25.2,70.0,673.4,104.4,2.43
