Record_ID,State,District,Crop,Season,Year,Soil_Type,N_kg_ha,P_kg_ha,K_kg_ha,pH,Avg_Temperature_C,Humidity_pct,Rainfall_mm,Fertilizer_Used_kg_ha,Yield_tons_per_ha
1213,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,17,19,12,4.78,39.2,70.0,133.1,1.9,0.23
1214,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,2,18,10,5.24,38.6,70.0,107.2,26.4,0.12
1215,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,76,45,43,6.96,25.6,70.0,725.0,126.3,3.68
1216,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,94,30,40,6.92,29.4,70.0,756.6,82.0,2.59
1217,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,132,53,41,6.28,18.5,70.0,630.7,154.6,4.22
1218,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,86,47,29,6.64,20.5,70.0,496.5,105.0,3.38
1219,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,6,0,1,4.51,38.6,70.0,107.2,24.1,0.11
1220,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,76,46,42,6.27,28.5,70.0,655.2,108.0,2.27
1221,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,112,53,26,5.64,25.3,70.0,799.8,166.9,3.42
1222,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,90,51,66,6.47,22.4,70.0,619.4,126.8,3.96
1223,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,12,15,1,4.12,39.7,70.0,144.2,10.6,0.1
1224,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,108,42,47,6.31,28.8,70.0,384.4,151.1,2.57
1225,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,0,8,4,4.73,35.9,70.0,54.4,17.3,0.1
1226,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,125,41,59,7.93,21.3,70.0,771.1,148.1,3.9
1227,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,84,54,35,7.95,22.5,70.0,707.5,99.9,3.26
1228,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,100,51,29,7.68,22.2,70.0,923.1,124.2,2.48
1229,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,120,58,25,7.86,26.1,70.0,517.9,164.1,3.71
1230,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,75,44,49,7.58,18.3,70.0,639.9,98.1,3.24
1231,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,87,44,19,7.39,19.4,70.0,930.1,95.1,3.06
1232,Maharashtra,Pune,Cotton,Kharif,2019,Black Soil,93,36,51,7.61,22.1,70.0,569.9,120.2,2.62
1233,Tamil Nadu,Thanjavur,Wheat,Rabi,2019,Red Loam,123,48,55,6.88,21.1,70.0,511.6,158.1,4.61
1234,Tamil Nadu,Thanjavur,Rice,Kharif,2019,Red Loam,96,45,30,7.02,25.5,70.0,610.8,115.9,3.39
1235,Tamil Nadu,Thanjavur,Maize,Kharif,2019,Red Loam,95,48,49,7.14,23.7,70.0,327.6,126.7,3.6
1236,Tamil Nadu,Thanjavur,Cotton,Kharif,2019,Red Loam,85,44,50,6.83,27.5,70.0,387.4,124.8,2.57
1237,Andhra Pradesh,Kurnool,Wheat,Rabi,2019,Red Soil,117,48,39,7.22,21.4,70.0,562.7,159.2,4.28
1238,Andhra Pradesh,Kurnool,Rice,Kharif,2019,Red Soil,88,63,28,8.04,22.9,70.0,986.5,154.2,3.13
1239,Andhra Pradesh,Kurnool,Maize,Kharif,2019,Red Soil,98,54,41,7.04,25.5,70.0,657.3,139.2,3.9
1240,Andhra Pradesh,Kurnool,Cotton,Kharif,2019,Red Soil,79,36,51,7.38,22.3,70.0,509.6,96.2,2.54
1241,Punjab,Ludhiana,Wheat,Rabi,2020,Alluvial,102,53,34,7.66,27.0,70.0,400.0,152.1,3.86
1242,Punjab,Ludhiana,Rice,Kharif,2020,Alluvial,123,57,53,7.72,22.9,70.0,354.4,168.2,3.87
1243,Punjab,Ludhiana,Maize,Kharif,2020,Alluvial,86,34,31,7.36,18.9,70.0,509.7,113.7,3.26
1244,Punjab,Ludhiana,Cotton,Kharif,2020,Alluvial,93,49,23,7.17,29.2,70.0,862.4,120.7,2.41
1245,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,114,66,24,7.56,22.3,70.0,722.4,168.0,3.94
1246,Punjab,Patiala,Rice,Kharif,2020,Alluvial,39,51,68,7.97,26.6,70.0,469.4,82.9,2.87
1247,Punjab,Patiala,Maize,Kharif,2020,Alluvial,94,53,18,7.62,21.4,70.0,647.7,125.3,3.24
1248,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,18,1,11,4.48,35.3,70.0,101.1,0.0,0.21
1249,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,25,0,3,5.11,37.5,70.0,60.2,9.5,0.13
1250,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,90,58,52,7.26,29.6,70.0,564.1,149.2,3.75
1251,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,20,9,5,4.95,36.2,70.0,50.4,21.1,1.07
1252,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,104,29,50,7.26,18.6,70.0,750.9,122.9,2.64
1253,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,117,45,17,6.83,18.6,70.0,558.9,134.7,3.61
1254,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,129,46,54,6.89,20.6,70.0,916.1,197.4,4.2
1255,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,122,43,20,6.74,22.7,70.0,751.4,173.3,3.42
1256,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,92,31,25,6.48,18.2,70.0,884.8,118.6,2.0
1257,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,3,8,7,4.61,35.1,70.0,109.5,15.9,0.1
1258,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,100,55,38,6.83,29.7,70.0,664.9,154.7,3.84
1259,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,0,15,12,4.18,37.1,70.0,51.8,8.0,0.2
1260,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,110,49,26,6.7,22.8,70.0,620.6,159.4,2.42
1261,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,116,58,23,6.15,29.5,70.0,340.5,187.3,3.7
1262,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,104,47,43,6.0,25.5,70.0,398.6,132.6,3.75
1263,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,24,12,5,5.01,41.4,70.0,84.5,7.8,0.41
1264,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,99,39,36,6.25,29.5,70.0,394.0,117.7,2.58
1265,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,120,43,34,7.87,24.6,70.0,621.8,167.0,3.7
1266,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,71,47,45,7.98,25.1,70.0,605.9,84.6,3.04
1267,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,18,19,2,5.19,41.7,70.0,144.4,27.2,0.33
1268,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,80,39,27,7.51,26.0,70.0,748.4,123.7,2.28
1269,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,95,56,39,7.12,28.2,70.0,525.2,148.9,4.04
1270,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,105,49,45,7.26,22.8,70.0,502.2,149.3,3.56
1271,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,57,21,40,7.29,22.3,70.0,694.9,85.7,2.65
1272,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,94,24,40,7.56,29.4,70.0,497.7,110.4,2.2
1273,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,159,76,41,6.53,29.4,70.0,925.9,199.8,4.76
1274,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,118,46,15,6.92,22.0,70.0,430.3,134.9,3.4
1275,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,2,18,7,4.61,37.3,70.0,133.6,24.3,0.26
1276,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,93,51,22,6.9,27.2,70.0,389.5,126.2,2.42
1277,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,12,10,0,5.46,37.1,70.0,80.4,6.8,0.32
1278,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,77,47,61,6.78,27.8,70.0,798.8,96.6,3.69
1279,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,67,34,44,7.62,24.5,70.0,354.9,108.9,2.93
1280,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,90,45,41,6.62,27.1,70.0,800.1,137.9,2.54
1281,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,100,66,38,7.56,23.5,70.0,800.0,166.1,4.12
1282,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,109,45,56,7.24,22.0,70.0,541.7,153.1,3.96
1283,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,108,39,36,7.07,26.8,70.0,850.3,133.4,3.72
1284,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,78,39,44,7.63,24.6,70.0,872.0,94.2,2.6
1285,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,120,64,34,6.95,28.4,70.0,392.2,187.7,4.36
1286,Punjab,Patiala,Rice,Kharif,2021,Alluvial,82,53,58,7.41,24.9,70.0,737.4,136.0,3.64
1287,Punjab,Patiala,Maize,Kharif,2021,Alluvial,77,29,16,7.14,22.9,70.0,812.9,116.9,2.67
1288,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,45,35,38,7.76,26.1,70.0,749.2,70.7,1.84
1289,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,130,55,42,6.91,29.8,70.0,602.4,159.6,4.55
1290,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,84,65,43,7.01,22.8,70.0,542.6,161.5,3.59
1291,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,76,30,19,7.26,18.9,70.0,722.5,101.0,2.71
1292,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,74,54,52,7.56,21.8,70.0,727.0,132.4,2.63
1293,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,89,65,43,7.12,26.2,70.0,790.8,121.1,4.22
1294,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,99,46,33,6.97,20.3,70.0,887.9,143.3,3.4
1295,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,87,38,38,6.87,18.1,70.0,806.4,93.3,3.72
1296,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,107,48,30,7.11,21.0,70.0,309.6,153.9,2.53
1297,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,102,59,32,6.7,19.0,70.0,771.0,171.5,4.03
1298,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,109,35,52,6.93,24.3,70.0,816.5,147.2,3.73
1299,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,77,50,53,6.26,26.0,70.0,926.7,96.3,3.44
1300,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,109,48,29,6.02,29.2,70.0,754.5,116.9,2.3
1301,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,9,10,0,4.74,40.4,70.0,60.5,27.8,0.1
1302,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,74,58,47,6.12,26.2,70.0,869.9,132.3,3.67
1303,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,8,6,3,4.77,37.5,70.0,85.7,16.1,0.22
1304,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,90,28,26,6.41,19.2,70.0,913.4,112.5,2.2
1305,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,77,63,36,8.08,27.0,70.0,901.1,134.6,3.74
1306,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,77,40,55,7.49,20.0,70.0,382.3,120.2,3.3
1307,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,124,32,17,7.73,25.3,70.0,663.5,145.0,2.84
1308,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,68,41,44,7.17,24.5,70.0,600.3,122.0,2.55
1309,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,141,33,40,7.6,19.4,70.0,672.8,181.3,4.0
1310,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,105,54,41,7.36,20.5,70.0,927.0,128.9,3.4
1311,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,23,1,7,4.84,36.8,70.0,118.9,18.9,0.25
1312,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,21,10,12,5.23,37.3,70.0,98.5,25.3,0.75
1313,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,148,51,39,7.17,20.4,70.0,931.2,181.9,4.63
1314,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,55,51,44,6.74,23.2,70.0,862.7,85.9,3.19
1315,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,76,33,28,6.62,25.9,70.0,805.9,69.3,3.18
1316,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,57,42,55,7.22,27.6,70.0,826.2,96.8,2.29
1317,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,121,74,46,6.97,27.0,70.0,923.3,173.0,4.83
1318,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,106,57,53,7.66,23.7,70.0,409.5,168.2,3.72
1319,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,108,29,22,6.99,24.1,70.0,935.5,110.1,3.18
1320,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,110,51,45,7.38,29.3,70.0,484.8,134.3,2.63
1321,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,142,65,30,7.54,25.9,70.0,485.2,173.5,4.43
1322,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,112,40,64,7.26,18.4,70.0,481.7,143.0,3.84
1323,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,99,40,27,7.6,21.9,70.0,921.7,126.5,3.32
1324,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,86,32,41,7.75,28.3,70.0,864.7,99.4,2.34
1325,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,0,7,11,4.85,36.6,70.0,115.4,9.4,0.16
1326,Punjab,Patiala,Rice,Kharif,2022,Alluvial,22,12,11,4.06,38.9,70.0,112.0,25.1,0.34
1327,Punjab,Patiala,Maize,Kharif,2022,Alluvial,96,41,30,7.49,22.7,70.0,795.2,152.3,3.42
1328,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,52,37,45,7.16,29.8,70.0,996.9,83.7,2.37
1329,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,130,54,41,7.79,22.5,70.0,774.3,165.6,4.42
1330,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,100,36,58,7.32,20.2,70.0,719.5,113.5,3.57
1331,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,126,36,33,7.67,27.6,70.0,886.7,167.6,3.44
1332,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,91,28,36,6.7,25.0,70.0,944.9,121.5,2.12
1333,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,0,8,1,4.91,39.6,70.0,138.3,26.4,0.27
1334,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,112,41,58,6.81,23.6,70.0,981.4,148.6,4.1
1335,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,86,35,33,7.09,20.8,70.0,447.6,104.0,3.33
1336,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,70,37,37,6.93,27.6,70.0,494.9,98.7,2.32
1337,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,99,52,36,6.33,20.5,70.0,343.8,161.1,3.67
1338,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,91,40,49,6.25,19.6,70.0,862.7,131.6,3.45
1339,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,66,40,15,6.73,21.7,70.0,621.7,85.3,2.85
1340,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,77,33,57,6.4,28.3,70.0,843.9,130.9,2.39
1341,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,144,61,28,6.05,23.8,70.0,644.8,218.3,4.12
1342,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,119,46,32,5.92,20.4,70.0,388.2,179.2,3.64
1343,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,95,27,26,7.01,22.5,70.0,686.9,98.1,3.24
1344,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,84,29,34,5.95,21.4,70.0,878.0,98.1,1.99
1345,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,121,64,36,7.5,24.7,70.0,360.9,164.2,4.4
1346,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,89,54,38,8.0,21.2,70.0,474.8,138.3,3.17
1347,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,26,15,9,5.13,37.5,70.0,95.8,4.6,0.32
1348,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,61,33,32,7.78,27.1,70.0,626.4,100.7,2.0
1349,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,95,54,53,7.38,20.5,70.0,321.3,143.9,4.17
1350,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,57,50,58,7.3,24.6,70.0,324.4,97.0,3.44
1351,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,85,39,25,7.33,21.4,70.0,725.8,121.1,3.1
1352,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,57,54,33,7.6,26.1,70.0,465.9,93.5,2.28
1353,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,122,60,52,6.58,18.4,70.0,541.6,181.2,4.54
1354,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,105,56,35,6.45,29.4,70.0,893.7,167.0,3.93
1355,Tamil Nadu,Thanjavur,Maize,Kharif,2022,Red Loam,100,48,44,6.62,21.1,70.0,610.0,135.0,3.94
1356,Tamil Nadu,Thanjavur,Cotton,Kharif,2022,Red Loam,70,35,28,6.47,23.4,70.0,977.7,102.5,1.86
1357,Andhra Pradesh,Kurnool,Wheat,Rabi,2022,Red Soil,120,72,47,7.24,27.8,70.0,933.1,200.4,4.65
1358,Andhra Pradesh,Kurnool,Rice,Kharif,2022,Red Soil,134,47,55,6.77,20.2,70.0,433.4,185.5,4.09
1359,Andhra Pradesh,Kurnool,Maize,Kharif,2022,Red Soil,52,43,24,6.55,21.6,70.0,645.0,90.5,2.75
1360,Andhra Pradesh,Kurnool,Cotton,Kharif,2022,Red Soil,119,41,29,7.02,25.9,70.0,813.1,162.5,2.68
1361,Punjab,Ludhiana,Wheat,Rabi,2023,Alluvial,136,43,30,7.36,23.6,70.0,703.8,171.8,4.21
1362,Punjab,Ludhiana,Rice,Kharif,2023,Alluvial,19,10,1,4.26,41.6,70.0,79.6,17.0,0.26
1363,Punjab,Ludhiana,Maize,Kharif,2023,Alluvial,88,44,25,7.36,20.7,70.0,620.6,125.1,3.22
1364,Punjab,Ludhiana,Cotton,Kharif,2023,Alluvial,89,24,50,7.26,22.4,70.0,545.6,106.8,2.6
1365,Punjab,Patiala,Wheat,Rabi,2023,Alluvial,98,53,39,7.34,22.6,70.0,454.9,158.9,3.98
1366,Punjab,Patiala,Rice,Kharif,2023,Alluvial,91,61,31,7.48,18.4,70.0,672.1,142.7,3.44
1367,Punjab,Patiala,Maize,Kharif,2023,Alluvial,67,36,31,7.62,23.0,70.0,347.9,121.7,2.98
1368,Punjab,Patiala,Cotton,Kharif,2023,Alluvial,18,18,9,4.12,37.8,70.0,105.1,10.6,0.19
1369,Uttar Pradesh,Kanpur,Wheat,Rabi,2023,Alluvial,128,46,32,7.11,26.1,70.0,589.2,153.0,4.1
1370,Uttar Pradesh,Kanpur,Rice,Kharif,2023,Alluvial,104,46,46,6.84,24.7,70.0,915.5,136.4,3.8
1371,Uttar Pradesh,Kanpur,Maize,Kharif,2023,Alluvial,58,42,36,6.82,24.4,70.0,826.7,117.1,3.22
1372,Uttar Pradesh,Kanpur,Cotton,Kharif,2023,Alluvial,116,37,42,7.25,23.2,70.0,891.3,164.4,2.7
1373,Uttar Pradesh,Varanasi,Wheat,Rabi,2023,Alluvial,115,59,52,6.41,21.9,70.0,701.1,164.4,4.36
1374,Uttar Pradesh,Varanasi,Rice,Kharif,2023,Alluvial,108,63,38,7.4,29.9,70.0,486.1,151.3,3.75
1375,Uttar Pradesh,Varanasi,Maize,Kharif,2023,Alluvial,83,32,33,6.61,24.6,70.0,515.1,117.2,3.17
1376,Uttar Pradesh,Varanasi,Cotton,Kharif,2023,Alluvial,74,54,35,6.75,25.9,70.0,311.6,113.8,2.27
1377,West Bengal,Hooghly,Wheat,Rabi,2023,Alluvial,126,64,36,6.46,18.5,70.0,335.4,188.3,4.13
1378,West Bengal,Hooghly,Rice,Kharif,2023,Alluvial,17,0,11,4.46,37.8,70.0,108.8,1.2,0.34
1379,West Bengal,Hooghly,Maize,Kharif,2023,Alluvial,55,43,19,6.78,18.6,70.0,684.9,85.8,2.96
1380,West Bengal,Hooghly,Cotton,Kharif,2023,Alluvial,88,44,32,6.29,28.4,70.0,536.2,121.5,2.23
1381,West Bengal,Bardhaman,Wheat,Rabi,2023,Clay Loam,6,15,0,4.74,37.8,70.0,83.4,13.3,0.1
1382,West Bengal,Bardhaman,Rice,Kharif,2023,Clay Loam,102,56,57,6.15,22.3,70.0,487.7,144.3,4.28
1383,West Bengal,Bardhaman,Maize,Kharif,2023,Clay Loam,1,7,10,4.29,41.2,70.0,76.0,19.2,0.1
1384,West Bengal,Bardhaman,Cotton,Kharif,2023,Clay Loam,59,32,25,6.05,27.9,70.0,771.2,99.2,1.81
1385,Maharashtra,Nashik,Wheat,Rabi,2023,Black Soil,129,53,54,7.46,19.9,70.0,994.8,165.7,4.47
1386,Maharashtra,Nashik,Rice,Kharif,2023,Black Soil,117,68,45,8.01,23.1,70.0,587.8,205.6,3.68
1387,Maharashtra,Nashik,Maize,Kharif,2023,Black Soil,112,42,39,7.96,27.8,70.0,311.3,167.6,3.55
1388,Maharashtra,Nashik,Cotton,Kharif,2023,Black Soil,26,19,4,4.32,41.1,70.0,75.3,23.0,0.11
1389,Maharashtra,Pune,Wheat,Rabi,2023,Black Soil,137,76,55,7.72,21.3,70.0,600.3,224.5,4.69
1390,Maharashtra,Pune,Rice,Kharif,2023,Black Soil,114,56,36,7.26,19.6,70.0,342.0,169.4,3.87
1391,Maharashtra,Pune,Maize,Kharif,2023,Black Soil,22,6,7,5.39,35.1,70.0,96.5,10.0,0.32
1392,Maharashtra,Pune,Cotton,Kharif,2023,Black Soil,7,0,9,4.64,37.1,70.0,67.5,16.4,0.11
1393,Tamil Nadu,Thanjavur,Wheat,Rabi,2023,Red Loam,26,11,8,4.75,39.2,70.0,59.0,2.1,0.28
1394,Tamil Nadu,Thanjavur,Rice,Kharif,2023,Red Loam,96,57,54,6.58,28.8,70.0,788.5,145.0,3.91
1395,Tamil Nadu,Thanjavur,Maize,Kharif,2023,Red Loam,113,51,28,6.88,25.1,70.0,743.6,163.6,3.66
1396,Tamil Nadu,Thanjavur,Cotton,Kharif,2023,Red Loam,21,6,9,4.83,35.7,70.0,63.5,10.3,0.1
1397,Andhra Pradesh,Kurnool,Wheat,Rabi,2023,Red Soil,125,68,47,6.83,18.2,70.0,478.1,199.7,4.88
1398,Andhra Pradesh,Kurnool,Rice,Kharif,2023,Red Soil,102,56,77,7.13,25.3,70.0,566.0,134.2,3.91
1399,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,9,1,2,5.48,41.1,70.0,103.2,13.3,0.14
1400,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,105,43,27,6.78,21.8,70.0,777.5,164.5,2.34
1401,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,18,2,8,5.04,41.1,70.0,125.3,21.0,1.14
1402,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,99,45,32,7.71,19.5,70.0,437.4,140.2,3.44
1403,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,77,41,20,6.94,27.8,70.0,746.4,113.7,3.09
1404,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,68,31,29,7.65,25.0,70.0,866.9,96.4,1.96
1405,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,147,46,38,7.75,28.9,70.0,551.0,210.7,4.11
1406,Punjab,Patiala,Rice,Kharif,2019,Alluvial,124,64,44,6.92,21.0,70.0,954.3,157.5,4.17
1407,Punjab,Patiala,Maize,Kharif,2019,Alluvial,70,34,28,7.62,25.9,70.0,413.3,65.3,2.74
1408,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,26,8,5,4.99,35.4,70.0,114.8,13.3,0.1
1409,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,123,65,64,7.04,19.5,70.0,536.7,148.0,4.92
1410,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,110,42,71,7.56,27.6,70.0,541.8,146.8,3.87
1411,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,92,32,27,7.44,23.2,70.0,406.0,106.0,3.07
1412,Uttar Pradesh,Kanpur,Cotton,Kharif,2019,Alluvial,90,54,62,7.08,29.3,70.0,493.9,140.6,2.82
1413,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,26,19,2,5.08,38.6,70.0,90.5,1.2,0.37
1414,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,102,63,49,6.82,23.3,70.0,392.5,165.1,3.93
1415,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,17,18,5,4.32,40.7,70.0,54.8,13.3,0.38
1416,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,44,50,42,7.42,25.2,70.0,849.1,90.7,2.35
1417,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,121,65,26,6.65,18.7,70.0,429.4,189.5,4.32
1418,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,102,65,56,6.16,20.2,70.0,414.4,152.3,4.08
1419,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,79,38,32,5.75,19.7,70.0,887.4,73.8,3.02
1420,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,113,58,41,6.81,18.5,70.0,751.9,162.0,2.54
1421,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,110,68,23,6.24,22.6,70.0,399.8,169.2,3.83
1422,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,123,63,46,5.42,20.1,70.0,534.8,168.0,3.94
1423,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,28,11,10,4.47,35.7,70.0,73.7,11.8,0.32
1424,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,69,25,66,5.93,29.9,70.0,847.7,69.3,2.07
1425,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,113,54,26,7.9,27.6,70.0,426.6,155.3,3.77
